elo_run_id,fight_key,fight_year,is_title,A_id,B_id,A_name,B_name,wcA,wcB,same_division,wc_gap,pre_elo_A,pre_elo_B,elo_diff,y,d_sig_strike_acc,d_sig_strike_def,d_sapm_neg,d_td_acc,d_td_def,d_ko_pct,d_sub_pct,d_dec_pct,d_ranked_wins,d_championship_wins,d_total_fights,d_avg_fight_time_min,d_recency_index,d_recent_win_pct5,d_recent_finish_pct5,d_recent_ko_pct5,d_recent_sub_pct5,d_recent_title_bouts5,d_recent_streak,d_recent_ema_form5,d_opp_rank5_neg,d_recent_avg_rank5_neg,d_avg_dec_margin5
12,2015-289-charles oliveira--max holloway,2015,0,63,137,Charles Oliveira,Max Holloway,155,145,0,10.0,1504.3488490332247,1498.0748092539595,6.274039779265195,0,7.0,-11.0,1.4800000000000004,-14.0,-27.0,-30.4,60.89999999999999,-30.5,-2.0,-3.0,3.0,0.0,0.0,0.0,-25.0,-75.0,50.0,0.0,-1.0,-0.012799999999999923,13.5,13.5,-0.25
12,2015-290-charles oliveira--myles jury,2015,0,63,152,Charles Oliveira,myles jury,155,185,0,-30.0,1498.4078659738182,1500.0,-1.5921340261818386,1,55.0,48.0,-3.26,39.0,56.0,17.4,69.6,13.0,13.0,2.0,34.0,0.0,0.0,80.0,75.0,0.0,75.0,0.0,3.0,0.9616,13.5,13.5,-0.33333333333333337
12,2015-291-charles oliveira--nik lentz,2015,0,63,313,Charles Oliveira,nik lentz,155,185,0,-30.0,1530.8449842077528,1500.0,30.84498420775276,1,55.0,48.0,-3.26,39.0,56.0,17.4,69.6,13.0,13.0,2.0,34.0,0.0,0.0,80.0,75.0,0.0,75.0,0.0,3.0,0.9616,13.5,13.5,-0.33333333333333337
12,2015-292-charles rosa--yair rodriguez,2015,0,273,314,Yair Rodriguez,charles rosa,145,185,0,-40.0,1509.9,1500.0,9.900000000000091,1,46.0,52.0,-3.78,29.0,59.0,36.4,9.1,54.5,7.0,2.0,15.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,1.0,1.0,-0.0,-0.0,0.0
12,2015-293-chico camus--henry cejudo,2015,0,252,315,Henry Cejudo,chico camus,135,185,0,-50.0,1512.9,1500.0,12.900000000000091,1,47.0,59.0,-3.46,31.0,76.0,40.0,0.0,60.0,6.0,4.0,15.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.0,-0.0,3.0
12,2015-294-chris cariaso--henry cejudo,2015,0,252,316,Henry Cejudo,chris cariaso,135,185,0,-50.0,1536.6641175804398,1500.0,36.66411758043978,1,47.0,59.0,-3.46,31.0,76.0,40.0,0.0,60.0,6.0,4.0,15.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.0,-0.0,3.0
12,2015-295-cody garbrandt--henry briones,2015,0,317,318,Cody Garbrandt,henry briones,135,185,0,-50.0,1500.0,1500.0,0.0,1,39.0,59.0,-3.64,27.0,83.0,66.7,0.0,33.3,3.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
12,2015-296-cody garbrandt--marcus brimage,2015,0,171,317,marcus brimage,Cody Garbrandt,185,135,0,50.0,1500.0,1517.2,-17.200000000000045,0,-39.0,-59.0,3.64,-27.0,-83.0,-66.7,0.0,-33.3,-3.0,-1.0,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
12,2015-297-cody gibson--douglas silva de andrade,2015,0,213,250,Cody Gibson,Douglas Silva de Andrade,135,135,1,0.0,1479.1307930315234,1483.0,-3.8692069684766466,0,7.0,0.0,0.75,-5.0,-3.0,4.800000000000004,18.999999999999996,-23.800000000000004,0.0,0.0,-4.0,0.0,0.0,33.333333333333336,100.0,100.0,0.0,0.0,0.0,0.24,-0.0,-0.0,1.3333333333333335
12,2015-298-colby covington--mike pyle,2015,0,221,319,Colby Covington,mike pyle,170,185,0,-15.0,1504.4951431052755,1500.0,4.495143105275474,1,38.0,54.0,-3.09,42.0,68.0,25.0,16.7,58.3,6.0,1.0,17.0,0.0,0.0,100.0,100.0,50.0,50.0,0.0,2.0,1.0,-0.0,-0.0,0.0
12,2015-299-colby covington--warlley alves,2015,0,221,320,Colby Covington,warlley alves,170,185,0,-15.0,1520.509844789552,1500.0,20.509844789552062,0,38.0,54.0,-3.09,42.0,68.0,25.0,16.7,58.3,6.0,1.0,17.0,0.0,0.0,100.0,100.0,50.0,50.0,0.0,2.0,1.0,-0.0,-0.0,0.0
12,2015-300-cole miller--max holloway,2015,0,28,137,cole miller,Max Holloway,185,145,0,40.0,1500.0,1546.8941917856052,-46.894191785605244,0,-48.0,-59.0,4.74,-53.0,-83.0,-47.8,-8.7,-43.5,-15.0,-5.0,-31.0,0.0,0.0,-80.0,-100.0,-75.0,-25.0,0.0,-4.0,-0.9743999999999999,-0.0,-0.0,0.08333333333333337
12,2015-301-corey anderson--jan blachowicz,2015,0,265,321,Jan Blachowicz,corey anderson,205,185,0,20.0,1502.25,1500.0,2.25,0,49.0,52.0,-3.03,48.0,69.0,41.599999999999994,16.7,41.7,7.0,2.0,21.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,1.0,1.0,-0.0,-0.0,0.0
12,2015-302-court mcgee--marcio alexandre junior,2015,0,67,278,Court McGee,marcio alexandre junior,170,185,0,-15.0,1504.1381852229188,1500.0,4.138185222918764,1,36.0,60.0,-3.65,24.0,70.0,0.0,27.3,72.7,0.0,1.0,24.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,2.0,0.84,-0.0,-0.0,0.4666666666666667
12,2015-303-cub swanson--max holloway,2015,0,18,137,Cub Swanson,Max Holloway,145,145,1,0.0,1569.9868741905238,1575.3596703207247,-5.372796130200868,0,3.0,0.0,0.7400000000000002,-3.0,-20.0,-12.799999999999997,1.3000000000000007,11.5,-8.0,-5.0,2.0,0.0,0.0,0.0,-50.0,-25.0,-25.0,0.0,-3.0,-0.21439999999999992,13.25,13.25,1.35
12,2015-304-dan hooker--hatsu hioki,2015,0,174,235,hatsu hioki,Dan Hooker,185,155,0,30.0,1500.0,1490.2240965614697,9.77590343853035,0,-48.0,-51.0,4.72,-34.0,-78.0,-50.0,-14.3,-35.7,-7.0,0.0,-22.0,0.0,0.0,-50.0,-100.0,-100.0,0.0,0.0,-1.0,-0.6,-0.0,-0.0,1.0
12,2015-305-dan hooker--yair rodriguez,2015,0,235,273,Dan Hooker,Yair Rodriguez,155,145,0,10.0,1493.2451939780294,1516.8501481330247,-23.604954154995312,0,2.0,-1.0,-0.94,5.0,19.0,13.600000000000001,5.200000000000001,-18.799999999999997,0.0,-2.0,7.0,0.0,0.0,-50.0,100.0,100.0,0.0,-1.0,0.0,-0.4,-0.0,-0.0,-1.0
12,2015-306-danny castillo--jim miller,2015,0,30,133,Jim Miller,danny castillo,155,185,0,-30.0,1525.206574907737,1500.0,25.206574907736922,1,42.0,56.0,-3.44,45.0,48.0,22.299999999999994,48.1,29.6,2.0,0.0,45.0,0.0,0.0,60.0,100.0,0.0,100.0,0.0,1.0,0.7343999999999999,11.666666666666666,11.666666666666666,-0.2666666666666666
12,2015-307-darren elkins--robert whiteford,2015,0,64,322,Darren Elkins,robert whiteford,145,185,0,-40.0,1523.9617222412814,1500.0,23.96172224128145,1,38.0,51.0,-3.34,34.0,56.0,20.999999999999993,15.8,63.2,7.0,0.0,30.0,0.0,0.0,40.0,50.0,50.0,0.0,0.0,-1.0,0.2784,10.75,10.75,0.19999999999999996
12,2015-308-demian maia--gunnar nelson,2015,0,129,323,Gunnar Nelson,demian maia,170,185,0,-15.0,1515.0813869047945,1500.0,15.081386904794499,0,61.0,48.0,-3.06,52.0,68.0,0.0,80.0,20.0,5.0,0.0,16.0,0.0,0.0,80.0,75.0,0.0,75.0,0.0,2.0,0.904,7.5,7.5,-0.8333333333333334
12,2015-309-demian maia--neil magny,2015,0,187,323,Neil Magny,demian maia,170,185,0,-15.0,1538.146601021872,1500.0,38.1466010218719,0,46.0,51.0,-2.47,39.0,55.0,30.4,8.7,60.9,13.0,0.0,35.0,0.0,0.0,100.0,40.0,40.0,0.0,0.0,5.0,1.0,-0.0,-0.0,1.7333333333333336
12,2015-310-dennis bermudez--jeremy stephens,2015,0,21,175,Jeremy Stephens,dennis bermudez,155,185,0,-30.0,1492.0129042451258,1500.0,-7.98709575487419,1,40.0,58.0,-3.14,38.0,62.0,53.3,0.0,46.7,6.0,0.0,34.0,0.0,0.0,60.0,33.333333333333336,33.333333333333336,0.0,0.0,1.0,0.664,10.666666666666666,10.666666666666666,-0.20000000000000004
12,2015-311-derrick lewis--ruan potts,2015,0,243,324,Derrick Lewis,ruan potts,265,185,0,80.0,1493.1966301854181,1500.0,-6.803369814581856,1,50.0,40.0,-2.49,26.0,52.0,80.0,0.0,20.0,14.0,0.0,30.0,0.0,0.0,66.66666666666667,100.0,100.0,0.0,0.0,2.0,0.84,-0.0,-0.0,0.0
12,2015-312-derrick lewis--shawn jordan,2015,0,243,325,Derrick Lewis,shawn jordan,265,185,0,80.0,1496.211314562895,1500.0,-3.7886854371049594,0,50.0,40.0,-2.49,26.0,52.0,80.0,0.0,20.0,14.0,0.0,30.0,0.0,0.0,66.66666666666667,100.0,100.0,0.0,0.0,2.0,0.84,-0.0,-0.0,0.0
12,2015-313-derrick lewis--viktor pesta,2015,0,243,326,Derrick Lewis,viktor pesta,265,185,0,80.0,1481.2522056168173,1500.0,-18.747794383182736,1,50.0,40.0,-2.49,26.0,52.0,80.0,0.0,20.0,14.0,0.0,30.0,0.0,0.0,66.66666666666667,100.0,100.0,0.0,0.0,2.0,0.84,-0.0,-0.0,0.0
12,2015-314-dhiego lima--li jingliang,2015,0,241,327,Li Jingliang,dhiego lima,170,185,0,-15.0,1493.8977929580008,1500.0,-6.102207041999236,1,42.0,56.0,-3.95,41.0,60.0,72.7,0.0,27.3,2.0,0.0,18.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,1.0,0.6,-0.0,-0.0,0.0
12,2015-315-dhiego lima--tim means,2015,0,119,327,Tim Means,dhiego lima,170,185,0,-15.0,1488.2133962256034,1500.0,-11.786603774396553,1,49.0,60.0,-3.65,40.0,64.0,40.0,13.3,46.7,0.0,0.0,29.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,-1.0,0.336,-0.0,-0.0,-0.33333333333333337
12,2015-316-diego ferreira--dustin poirier,2015,0,136,224,dustin poirier,Diego Ferreira,185,155,0,30.0,1500.0,1485.1628364483456,14.837163551654385,1,-40.0,-55.0,3.46,-30.0,-57.0,-50.0,-20.0,-30.0,-1.0,0.0,-16.0,0.0,0.0,-66.66666666666667,-100.0,-50.0,-50.0,0.0,-2.0,-0.84,-0.0,-0.0,3.0
12,2015-317-donald cerrone--rafael dos anjos,2015,1,34,93,Rafael Dos Anjos,donald cerrone,170,185,0,-15.0,1763.9451137482283,1500.0,263.9451137482283,1,47.0,60.0,-3.23,35.0,54.0,19.099999999999994,23.8,57.1,13.0,2.0,36.0,0.0,0.0,80.0,50.0,50.0,0.0,0.0,-1.0,0.4,14.2,12.6,1.0
12,2015-318-dooho choi--sam sicilia,2015,0,247,328,Dooho Choi,sam sicilia,145,185,0,-40.0,1502.25,1500.0,2.25,1,56.0,56.0,-4.02,53.0,47.0,100.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,1.0,1.0,-0.0,-0.0,0.0
12,2015-319-drew dober--efrain escudero,2015,0,32,65,Drew Dober,efrain escudero,155,185,0,-30.0,1473.7147957555976,1500.0,-26.285204244402394,0,40.0,51.0,-4.33,17.0,56.0,71.5,7.1,21.4,1.0,0.0,25.0,0.0,0.0,50.0,100.0,50.0,50.0,0.0,-1.0,0.30400000000000005,-0.0,-0.0,-2.3333333333333335
12,2015-320-edson barboza--michael johnson,2015,0,72,81,Edson Barboza,Michael Johnson,155,155,1,0.0,1551.8389628262294,1505.4214265897085,46.417536236520846,0,5.0,-3.0,-0.8099999999999996,12.0,-8.0,12.5,0.0,-12.5,8.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,-2.0,-0.36,4.666666666666666,4.666666666666666,0.01666666666666683
12,2015-321-edson barboza--paul felder,2015,0,72,329,Edson Barboza,paul felder,155,185,0,-30.0,1531.4396037301094,1500.0,31.43960373010941,1,44.0,55.0,-4.6,50.0,73.0,50.0,0.0,50.0,11.0,0.0,31.0,0.0,0.0,80.0,75.0,75.0,0.0,0.0,-1.0,0.4,10.666666666666666,10.666666666666666,1.4166666666666667
12,2015-322-edson barboza--tony ferguson,2015,0,72,154,Edson Barboza,tony ferguson,155,185,0,-30.0,1564.7116250301024,1500.0,64.71162503010237,0,44.0,55.0,-4.6,50.0,73.0,50.0,0.0,50.0,11.0,0.0,31.0,0.0,0.0,80.0,75.0,75.0,0.0,0.0,-1.0,0.4,10.666666666666666,10.666666666666666,1.4166666666666667
12,2015-323-elizeu zaleski dos santos--nicolas dalby,2015,0,330,331,Nicolas Dalby,Elizeu Zaleski dos Santos,170,170,1,0.0,1500.0,1500.0,0.0,1,2.0,-3.0,-0.1299999999999999,7.0,-9.0,-22.099999999999998,-9.1,31.200000000000003,-1.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
12,2015-324-erick silva--neil magny,2015,0,187,332,Neil Magny,erick silva,170,185,0,-15.0,1531.322135350742,1500.0,31.322135350741974,1,46.0,51.0,-2.47,39.0,55.0,30.4,8.7,60.9,13.0,0.0,35.0,0.0,0.0,100.0,40.0,40.0,0.0,0.0,5.0,1.0,-0.0,-0.0,1.7333333333333336
12,2015-325-george sullivan--tim means,2015,0,119,335,Tim Means,george sullivan,170,185,0,-15.0,1491.238829898859,1500.0,-8.761170101141033,1,49.0,60.0,-3.65,40.0,64.0,40.0,13.3,46.7,0.0,0.0,29.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,-1.0,0.336,-0.0,-0.0,-0.33333333333333337
12,2015-326-gilbert burns--rashid magomedov,2015,0,216,336,Gilbert Burns,rashid magomedov,170,185,0,-15.0,1513.6053727578862,1500.0,13.605372757886244,0,48.0,52.0,-3.64,37.0,53.0,20.0,33.3,46.7,5.0,0.0,24.0,0.0,0.0,100.0,50.0,0.0,50.0,0.0,2.0,1.0,-0.0,-0.0,1.0
12,2015-327-hayder hassan--kamaru usman,2015,1,337,338,Kamaru Usman,hayder hassan,170,185,0,-15.0,1500.0,1500.0,0.0,1,51.0,55.0,-2.67,44.0,89.0,25.0,6.2,68.8,11.0,7.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
12,2015-328-hayder hassan--vicente luque,2015,0,338,339,hayder hassan,Vicente Luque,185,170,0,15.0,1500.0,1500.0,0.0,0,-51.0,-52.0,5.25,-51.0,-61.0,-50.0,-37.5,-12.5,-8.0,0.0,-23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
12,2015-329-henry cejudo--jussier formiga,2015,0,252,340,Henry Cejudo,jussier formiga,135,185,0,-50.0,1573.5484623599255,1500.0,73.54846235992545,1,47.0,59.0,-3.46,31.0,76.0,40.0,0.0,60.0,6.0,4.0,15.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.0,-0.0,3.0
12,2015-330-hyun gyu lim--neil magny,2015,0,187,341,Neil Magny,hyun gyu lim,170,185,0,-15.0,1545.3332950982133,1500.0,45.333295098213284,1,46.0,51.0,-2.47,39.0,55.0,30.4,8.7,60.9,13.0,0.0,35.0,0.0,0.0,100.0,40.0,40.0,0.0,0.0,5.0,1.0,-0.0,-0.0,1.7333333333333336
12,2015-331-igor araujo--sean strickland,2015,0,276,342,Sean Strickland,igor araujo,185,185,1,0.0,1509.9832752113093,1500.0,9.98327521130932,1,42.0,60.0,-4.57,64.0,76.0,25.0,6.2,68.8,6.0,1.0,23.0,0.0,0.0,100.0,50.0,0.0,50.0,0.0,2.0,1.0,-0.0,-0.0,1.6666666666666667
12,2015-332-islam makhachev--leo kuntz,2015,0,295,343,Islam Makhachev,leo kuntz,170,185,0,-15.0,1485.0,1500.0,-15.0,1,58.0,61.0,-1.55,53.0,90.0,18.8,50.0,31.2,8.0,5.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
12,2015-333-jake ellenberger--stephen thompson,2015,0,131,267,Stephen Thompson,jake ellenberger,170,185,0,-15.0,1515.0036073202555,1500.0,15.003607320255469,1,46.0,54.0,-3.0,35.0,63.0,50.0,0.0,50.0,7.0,0.0,22.0,0.0,0.0,100.0,60.0,60.0,0.0,0.0,5.0,1.0,-0.0,-0.0,0.22222222222222232
12,2015-334-jake matthews--james vick,2015,0,239,344,Jake Matthews,james vick,170,185,0,-15.0,1510.4757370952543,1500.0,10.475737095254317,0,43.0,60.0,-2.63,42.0,67.0,13.3,40.0,46.7,0.0,0.0,22.0,0.0,0.0,100.0,100.0,0.0,100.0,0.0,2.0,1.0,-0.0,-0.0,0.0
12,2015-335-jan blachowicz--jimi manuwa,2015,0,265,345,Jan Blachowicz,jimi manuwa,205,185,0,20.0,1472.4580357687662,1500.0,-27.541964231233806,0,49.0,52.0,-3.03,48.0,69.0,41.599999999999994,16.7,41.7,7.0,2.0,21.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,1.0,1.0,-0.0,-0.0,0.0
12,2015-336-jared cannonier--shawn jordan,2015,0,325,346,shawn jordan,Jared Cannonier,185,185,1,0.0,1500.0,1500.0,0.0,1,-49.0,-56.0,4.35,-40.0,-64.0,-63.6,0.0,-36.4,-8.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
12,2015-337-jeremy stephens--max holloway,2015,0,21,137,Jeremy Stephens,Max Holloway,155,145,0,10.0,1528.219766191298,1637.5184488035816,-109.29868261228353,0,-8.0,-1.0,1.6,-15.0,-21.0,5.5,-8.7,3.200000000000003,-9.0,-5.0,3.0,0.0,0.0,-20.0,-66.66666666666666,-41.666666666666664,-25.0,0.0,-3.0,-0.3103999999999999,10.666666666666666,10.666666666666666,-0.11666666666666667
12,2015-338-jim miller--michael chiesa,2015,0,30,114,Jim Miller,Michael Chiesa,155,170,0,-15.0,1535.3528146358199,1507.9084489385555,27.444365697264402,0,2.0,-1.0,-1.71,-2.0,-19.0,22.299999999999994,-9.0,-13.299999999999997,-3.0,-1.0,24.0,0.0,0.0,0.0,33.33333333333333,0.0,33.33333333333333,0.0,0.0,0.012799999999999923,11.666666666666666,11.666666666666666,-3.933333333333333
12,2015-339-jimmie rivera--pedro munhoz,2015,0,281,347,Pedro Munhoz,jimmie rivera,135,185,0,-50.0,1488.5189952525066,1500.0,-11.481004747493444,0,41.0,55.0,-6.29,16.0,82.0,30.0,30.0,40.0,8.0,0.0,20.0,0.0,0.0,50.0,100.0,100.0,0.0,0.0,-1.0,0.4,17.0,17.0,-3.0
12,2015-340-joaquim silva--nazareno malegarie,2015,0,348,349,Joaquim Silva,nazareno malegarie,155,185,0,-30.0,1500.0,1500.0,0.0,1,43.0,53.0,-4.53,50.0,69.0,50.0,0.0,50.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
12,2015-341-john howard--tim means,2015,0,119,351,Tim Means,john howard,170,185,0,-15.0,1494.2577383971218,1500.0,-5.742261602878216,1,49.0,60.0,-3.65,40.0,64.0,40.0,13.3,46.7,0.0,0.0,29.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,-1.0,0.336,-0.0,-0.0,-0.33333333333333337
12,2015-342-julian erosa--marcin wrzosek,2015,0,352,353,Julian Erosa,marcin wrzosek,145,185,0,-40.0,1500.0,1500.0,0.0,1,48.0,48.0,-6.27,43.0,61.0,30.0,40.0,30.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
12,2015-343-kamaru usman--leon edwards,2015,0,228,337,Leon Edwards,Kamaru Usman,170,170,1,0.0,1488.75,1518.0,-29.25,0,3.0,-2.0,0.25,-8.0,-26.0,-3.500000000000007,0.8999999999999995,2.6000000000000085,-3.0,-4.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.0,-0.0,-1.0
12,2015-344-keita nakamura--li jingliang,2015,0,241,354,Li Jingliang,keita nakamura,170,185,0,-15.0,1496.910964276455,1500.0,-3.0890357235450665,0,42.0,56.0,-3.95,41.0,60.0,72.7,0.0,27.3,2.0,0.0,18.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,1.0,0.6,-0.0,-0.0,0.0
12,2015-345-kelvin gastelum--nate marquardt,2015,0,163,355,Kelvin Gastelum,nate marquardt,185,185,1,0.0,1578.6227240498558,1500.0,78.62272404985583,1,42.0,57.0,-3.49,34.0,58.0,23.1,15.4,61.5,9.0,1.0,23.0,0.0,0.0,100.0,40.0,0.0,40.0,1.0,5.0,1.0,9.333333333333334,9.333333333333334,1.2222222222222223
12,2015-346-kelvin gastelum--neil magny,2015,0,163,187,Kelvin Gastelum,Neil Magny,185,170,0,15.0,1616.5865073291066,1554.0413705367273,62.54513679237925,0,-4.0,6.0,-1.02,-5.0,3.0,-7.299999999999997,6.700000000000001,0.6000000000000014,-4.0,1.0,-12.0,0.0,0.0,0.0,0.0,-40.0,40.0,1.0,0.0,0.0,9.333333333333334,9.333333333333334,-0.5111111111111113
12,2015-347-kelvin gastelum--tyron woodley,2015,0,163,356,Kelvin Gastelum,tyron woodley,185,185,1,0.0,1603.1867449502408,1500.0,103.18674495024084,0,42.0,57.0,-3.49,34.0,58.0,23.1,15.4,61.5,9.0,1.0,23.0,0.0,0.0,100.0,40.0,0.0,40.0,1.0,5.0,1.0,9.333333333333334,9.333333333333334,1.2222222222222223
12,2015-348-kiichi kunimoto--neil magny,2015,0,187,357,Neil Magny,kiichi kunimoto,170,185,0,-15.0,1567.620194328228,1500.0,67.62019432822808,1,46.0,51.0,-2.47,39.0,55.0,30.4,8.7,60.9,13.0,0.0,35.0,0.0,0.0,100.0,40.0,40.0,0.0,0.0,5.0,1.0,-0.0,-0.0,1.7333333333333336
12,2015-349-leon edwards--pawel pawlak,2015,0,228,358,Leon Edwards,pawel pawlak,170,185,0,-15.0,1469.82261799668,1500.0,-30.177382003319963,1,54.0,53.0,-2.42,36.0,63.0,21.499999999999993,7.1,71.4,8.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.0,-0.0,-1.0
12,2015-350-leon edwards--seth baczynski,2015,0,199,228,seth baczynski,Leon Edwards,185,170,0,15.0,1500.0,1487.3951687947185,12.60483120528147,0,-54.0,-53.0,2.42,-36.0,-63.0,-21.499999999999993,-7.1,-71.4,-8.0,-3.0,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,1.0
12,2015-351-lorenz larkin--santiago ponzinibbio,2015,0,203,359,Santiago Ponzinibbio,lorenz larkin,170,185,0,-15.0,1499.0843248718938,1500.0,-0.9156751281061588,0,41.0,61.0,-4.68,27.0,71.0,58.3,0.0,41.7,3.0,0.0,20.0,0.0,0.0,50.0,100.0,100.0,0.0,0.0,1.0,0.6,-0.0,-0.0,0.0
12,2015-352-marcos rogerio de lima--nikita krylov,2015,0,201,360,Nikita Krylov,marcos rogerio de lima,205,185,0,20.0,1484.934686025985,1500.0,-15.065313974014998,1,54.0,44.0,-2.58,38.0,53.0,36.29999999999999,45.5,18.2,7.0,0.0,20.0,0.0,0.0,50.0,100.0,100.0,0.0,0.0,1.0,0.696,-0.0,-0.0,0.0
12,2015-353-marlon vera--roman salazar,2015,0,280,361,Marlon Vera,roman salazar,135,185,0,-50.0,1491.75,1500.0,-8.25,1,49.0,50.0,-5.37,39.0,72.0,46.599999999999994,26.7,26.7,6.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.0,-0.0,0.0
12,2015-354-masanori kanehara--rani yahya,2015,0,17,208,Rani Yahya,masanori kanehara,135,185,0,-50.0,1491.2357777652953,1500.0,-8.764222234704675,1,38.0,50.0,-2.08,30.0,29.0,0.0,64.7,35.3,0.0,0.0,27.0,0.0,0.0,80.0,50.0,0.0,50.0,0.0,3.0,0.9616,-0.0,-0.0,-0.2
12,2015-355-matt brown--tim means,2015,0,119,150,Tim Means,matt brown,170,185,0,-15.0,1500.2825274762213,1500.0,0.2825274762212757,0,49.0,60.0,-3.65,40.0,64.0,40.0,13.3,46.7,0.0,0.0,29.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,-1.0,0.336,-0.0,-0.0,-0.33333333333333337
12,2015-356-michael chiesa--mitch clarke,2015,0,114,206,Michael Chiesa,mitch clarke,170,185,0,-15.0,1520.7567550959639,1500.0,20.756755095963854,1,40.0,57.0,-1.73,47.0,67.0,0.0,57.1,42.9,5.0,1.0,21.0,0.0,0.0,60.0,66.66666666666667,0.0,66.66666666666667,0.0,1.0,0.7216,-0.0,-0.0,3.6666666666666665
12,2015-357-michael graves--vicente luque,2015,0,339,362,Vicente Luque,michael graves,170,185,0,-15.0,1503.0,1500.0,3.0,0,51.0,52.0,-5.25,51.0,61.0,50.0,37.5,12.5,8.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
12,2015-358-michael johnson--nate diaz,2015,0,81,143,Michael Johnson,nate diaz,155,185,0,-30.0,1550.661932778663,1500.0,50.66193277866296,0,39.0,58.0,-3.79,38.0,81.0,37.5,0.0,62.5,3.0,0.0,31.0,0.0,0.0,80.0,25.0,25.0,0.0,0.0,1.0,0.76,6.0,6.0,1.4
12,2015-359-nikita krylov--stanislav nedkov,2015,0,201,363,Nikita Krylov,stanislav nedkov,205,185,0,20.0,1487.9671867534903,1500.0,-12.032813246509704,1,54.0,44.0,-2.58,38.0,53.0,36.29999999999999,45.5,18.2,7.0,0.0,20.0,0.0,0.0,50.0,100.0,100.0,0.0,0.0,1.0,0.696,-0.0,-0.0,0.0
12,2015-360-robert whittaker--uriah hall,2015,0,121,191,Robert Whittaker,uriah hall,185,185,1,0.0,1513.845885461901,1500.0,13.845885461900934,1,43.0,59.0,-3.36,38.0,82.0,35.3,0.0,64.7,12.0,2.0,24.0,0.0,0.0,60.0,66.66666666666667,66.66666666666667,0.0,0.0,-1.0,0.3744,-0.0,-0.0,0.5555555555555555
12,2015-361-santiago ponzinibbio--sean strickland,2015,0,203,276,Santiago Ponzinibbio,Sean Strickland,170,185,0,-15.0,1484.0942080672924,1532.5533475750453,-48.45913950775298,1,-1.0,1.0,-0.10999999999999943,-37.0,-5.0,33.3,-6.2,-27.099999999999994,-3.0,-1.0,-3.0,0.0,0.0,-50.0,50.0,100.0,-50.0,0.0,-1.0,-0.4,-0.0,-0.0,-1.6666666666666667
12,2015-362-tim elliott--zach makovsky,2015,0,140,364,Tim Elliott,zach makovsky,125,185,0,-60.0,1520.0529551528116,1500.0,20.05295515281159,0,44.0,57.0,-2.65,47.0,59.0,0.0,30.0,70.0,9.0,0.0,21.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,-1.0,0.2656,14.666666666666668,14.666666666666668,1.4166666666666667
